stage,run_idx,total_runs,seconds,lr,base_ch,weight_decay,adam_betas,loss_name,huber_beta,charbonnier_eps,scheduler,cosine_eta_min,plateau_factor,plateau_patience,grad_clip_norm,batch_size,val_mae,val_mse,val_rmse,val_norm_acc,config_json
stage1,520,576,65.553,0.0002,64,0.0,"(0.5, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07815609228610992,0.013758455917239188,0.11729644460613113,0.960921953856945,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,521,576,65.376,0.0002,64,1e-05,"(0.5, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07786320263147355,0.014189121045172214,0.11911809705150689,0.9610683986842632,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,522,576,65.695,0.0002,64,0.0001,"(0.5, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07996002089977264,0.015133736565709113,0.12301925282535703,0.9600199895501137,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,523,576,65.003,0.0005,64,0.0,"(0.5, 0.999)",l1,,,none,,,,0.0,32,0.07691762882471084,0.013574830174446106,0.11651107318382277,0.9615411855876446,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,524,576,65.594,0.0005,64,1e-05,"(0.5, 0.999)",l1,,,none,,,,0.0,32,0.07637165427207947,0.013393250077962875,0.11572921013280474,0.9618141728639603,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,525,576,65.444,0.0005,64,0.0001,"(0.5, 0.999)",l1,,,none,,,,0.0,32,0.07695180022716522,0.013554733186960221,0.11642479627192921,0.9615240998864174,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,526,576,65.281,0.0005,64,0.0,"(0.5, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07587856107950211,0.013537836506962777,0.1163522088615544,0.962060719460249,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,527,576,65.421,0.0005,64,1e-05,"(0.5, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.08055835682153702,0.0180785908177495,0.13445665032920276,0.9597208215892314,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,528,576,65.701,0.0005,64,0.0001,"(0.5, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07620948553085327,0.013681195259094238,0.11696664165091789,0.9618952572345734,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,529,576,65.719,5e-05,64,0.0,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08611463737487793,0.018604068532586098,0.1363967321184276,0.956942681312561,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,530,576,65.809,5e-05,64,1e-05,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08065833395719528,0.014118460565805435,0.11882112844862834,0.9596708330214023,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,531,576,65.874,5e-05,64,0.0001,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.0818130002617836,0.014187241852283478,0.11911020884997002,0.9590934998691082,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,532,576,65.587,5e-05,64,0.0,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08495553147792816,0.015792408034205438,0.1256678480527356,0.9575222342610359,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,533,576,65.569,5e-05,64,1e-05,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08346750885248184,0.014497973009943961,0.12040752887566442,0.9582662455737591,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,534,576,65.984,5e-05,64,0.0001,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08326331305503845,0.015248553439974786,0.12348503326304279,0.9583683434724808,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,535,576,65.59,0.0001,64,0.0,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.07908545994758606,0.013794928655028344,0.11745181418364019,0.960457270026207,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,536,576,65.85,0.0001,64,1e-05,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.07943678611516952,0.013713751152157784,0.11710572638499701,0.9602816069424153,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,537,576,65.697,0.0001,64,0.0001,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.07959400087594987,0.013666164457798004,0.11690237148064193,0.960202999562025,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,538,576,65.602,0.0001,64,0.0,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08131005764007568,0.014617238081991673,0.12090177038402569,0.9593449711799622,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,539,576,65.518,0.0001,64,1e-05,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08035163813829423,0.013949876017868519,0.11810959325079619,0.9598241809308529,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,540,576,65.488,0.0001,64,0.0001,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07968826842308044,0.013736557215452194,0.11720305975294414,0.9601558657884598,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,541,576,65.457,0.0002,64,0.0,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.07727615606784821,0.013336400106549262,0.11548333259197736,0.9613619219660758,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,542,576,65.836,0.0002,64,1e-05,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.07757279646396636,0.013365944713354111,0.11561117901550054,0.9612136017680168,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,543,576,65.879,0.0002,64,0.0001,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08021267437934876,0.014179393112659455,0.11907725690768768,0.9598936628103256,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,544,576,65.592,0.0002,64,0.0,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07946310639381408,0.01412110110372305,0.11883223932806723,0.960268446803093,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,545,576,65.794,0.0002,64,1e-05,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07836178088188171,0.013925747513771057,0.11800740448705352,0.9608191095590591,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,546,576,65.444,0.0002,64,0.0001,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07908775544166564,0.013785774759948254,0.11741283899109269,0.9604561222791672,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,547,576,65.28,0.0005,64,0.0,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.07727489745616913,0.013292441874742508,0.11529285266113641,0.9613625512719154,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,548,576,65.529,0.0005,64,1e-05,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.07676749908924103,0.013400029398500919,0.11575849601001613,0.9616162504553795,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,549,576,65.487,0.0005,64,0.0001,"(0.5, 0.999)",huber,0.1,,none,,,,0.0,32,0.08379452574253082,0.01872827185690403,0.13685127641678768,0.9581027371287346,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,550,576,65.569,0.0005,64,0.0,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07699172186851501,0.013306573316454887,0.11535412136744351,0.9615041390657425,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,551,576,65.818,0.0005,64,1e-05,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.0773372790813446,0.013511598825454711,0.11623940306735367,0.9613313604593277,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,552,576,65.485,0.0005,64,0.0001,"(0.5, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07721397447586059,0.013645524144172668,0.1168140579903492,0.9613930127620697,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,553,576,65.56,5e-05,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.0820080771446228,0.014585326120257378,0.1207697235248031,0.9589959614276886,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,554,576,65.671,5e-05,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08015869075059891,0.014023950785398483,0.1184227629528989,0.9599206546247006,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,555,576,65.765,5e-05,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08011917781829835,0.014411527588963509,0.12004802201187452,0.9599404110908508,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,556,576,65.9,5e-05,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08583166491985321,0.016598584204912184,0.12883549279958603,0.9570841675400734,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,557,576,65.88,5e-05,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.0841579407453537,0.015715679600834847,0.12536219366633167,0.9579210296273232,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,558,576,65.719,5e-05,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08364595711231232,0.014875174283981323,0.12196382366907542,0.9581770214438439,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,559,576,65.6,0.0001,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08062583160400391,0.014406933046877384,0.1200288842190803,0.9596870841979981,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,560,576,65.656,0.0001,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.10804821765422822,0.0341799484193325,0.1848781988751851,0.9459758911728859,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,561,576,65.772,0.0001,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07804421359300613,0.01377248189598322,0.11735621796898202,0.9609778932034969,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,562,576,65.862,0.0001,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07977252471446991,0.014254273623228073,0.1193912627591654,0.9601137376427651,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,563,576,65.85,0.0001,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08078627562522889,0.014772878311574459,0.12154373003809969,0.9596068621873856,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,564,576,65.884,0.0001,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.0790042828321457,0.0140833325907588,0.11867321766413347,0.9604978585839271,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,565,576,65.524,0.0002,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07657636857032776,0.013660825476050378,0.11687953403419428,0.9617118157148361,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,566,576,65.723,0.0002,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.09668482077121734,0.027639815121889115,0.1662522635090696,0.9516575896143913,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,567,576,65.611,0.0002,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07716050720214844,0.013537104785442353,0.11634906439435752,0.9614197463989258,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,568,576,65.509,0.0002,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07727486741542816,0.013858794882893563,0.11772338290625853,0.9613625662922859,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,569,576,65.925,0.0002,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07832467764616012,0.014176921881735326,0.11906687986898508,0.9608376611769199,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,570,576,66.049,0.0002,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07782760030031204,0.01408508386462927,0.11868059599036933,0.961086199849844,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,571,576,65.509,0.0005,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07552654790878296,0.013462678775191307,0.11602878425283662,0.9622367260456085,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,572,576,65.553,0.0005,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07716732954978943,0.01374382595717907,0.11723406483262051,0.9614163352251053,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,573,576,65.326,0.0005,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07678197646141052,0.01386270436644554,0.11773998626824084,0.9616090117692947,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,574,576,65.279,0.0005,64,0.0,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07582014679908752,0.013637388154864311,0.11677922826797714,0.9620899266004562,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,575,576,65.51,0.0005,64,1e-05,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07687573724985122,0.014118582993745804,0.11882164362499706,0.9615621313750744,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,576,576,65.575,0.0005,64,0.0001,"(0.5, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07604079842567443,0.013568296074867248,0.11648302912814058,0.9619796007871628,"{""adam_betas"": [0.5, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
